Location,Unique_Id,row,col,Genotype,PlHa,PHI,YdHa,YdPl,SW,PSN,SWP,HI,VPP,StWP,PlHa_cat
Espinal,21MEA00417.000,11,38,GCDT_073,21.0,77.94117647058823,1447.2873708010338,14.886384385382062,0.254,,,,,,10.0
Espinal,21MEA00390.000,11,11,GCDT_244,24.0,80.51948051948052,1655.1141472868217,14.896027325581397,0.198,,,,,,11.0
Espinal,21MEA00025.000,2,35,GCDT_049,25.0,76.0,1730.8073535745048,14.95417553488372,0.276,,,,,,12.0
Espinal,21MEA00378.000,10,2,GCDT_028,21.0,78.66666666666667,1454.5887919896636,14.961484717607972,0.24,,,,,,10.0
Espinal,21MEA00076.000,3,17,GCDT_296,23.0,81.44329896907217,1594.1164405684756,14.970832659251771,0.23199999999999998,,,,,,11.0
Espinal,21MEA00224.000,7,5,GCDT_184,13.0,75.0,901.936127260982,14.9860156529517,0.222,,,,,,6.0
Espinal,21MEA00204.000,6,16,GCDT_052,18.0,80.0,1255.5815837639964,15.066979005167958,0.21600000000000003,,,,,,8.0
Espinal,21MEA00458.000,12,2,GCDT_096,17.0,74.07407407407408,1188.6258505598623,15.10254021887825,0.302,,,,,,8.0
Espinal,21MEA00238.000,7,19,GCDT_253,24.0,79.12087912087912,1679.9722222222224,15.119750000000002,0.218,,,,,,11.0
Espinal,21MEA00205.000,6,15,GCDT_032,20.0,80.23255813953489,1400.4327734711453,15.12467395348837,0.272,,,,,,9.0
Espinal,21MEA00267.000,8,33,GCDT_051,25.0,82.25806451612902,1751.6608419465979,15.134349674418605,0.196,,,,,,12.0
Espinal,21MEA00408.000,11,29,GCDT_088,19.0,76.54320987654322,1334.6002691645137,15.172297796817627,0.254,,,,,,9.0
Espinal,21MEA00228.000,7,9,GCDT_024,20.0,78.0,1405.3408322566752,15.177680988372094,0.264,,,,,,9.0
Espinal,21MEA00089.000,3,30,GCDT_287,21.0,81.72043010752688,1477.1027131782946,15.193056478405316,0.23,,,,,,10.0
Espinal,21MEA00047.000,2,13,GCDT_276,21.0,80.24691358024691,1482.3037790697674,15.24655315614618,0.226,,,,,,10.0
Espinal,21MEA00431.000,12,29,GCDT_052,27.0,82.19178082191782,1910.9675925925924,15.287740740740741,0.22399999999999998,,,,,,13.0
Espinal,21MEA00257.000,7,38,GCDT_109,13.0,79.16666666666666,922.9070844099915,15.334456171735244,0.214,,,,,,6.0
Espinal,21MEA00054.000,2,6,GCDT_142,24.0,78.88888888888889,1703.947001507321,15.33552301356589,0.276,,,,,,11.0
Espinal,21MEA00434.000,12,26,GCDT_030,18.0,79.01234567901236,1277.9978359173124,15.33597403100775,0.262,,,,,,8.0
Espinal,21MEA00197.000,6,23,GCDT_098,19.0,81.57894736842107,1363.3896694659775,15.49958782129743,0.244,,,,,,9.0
Espinal,21MEA00467.000,13,8,GCDT_141,23.0,77.02702702702703,1666.2980297157624,15.64871193124368,0.252,,,,,,11.0
Espinal,21MEA00371.000,10,9,GCDT_256,18.0,79.16666666666666,1310.6700904392765,15.728041085271316,0.23600000000000002,,,,,,8.0
Espinal,21MEA00219.000,6,1,GCDT_069,27.0,81.37254901960786,1969.3723514211883,15.754978811369508,0.282,,,,,,13.0
Espinal,21MEA00043.000,2,17,GCDT_212,21.0,76.13636363636364,1532.972222222222,15.767714285714284,0.22,,,,,,10.0
Espinal,21MEA00154.000,5,15,GCDT_283,20.0,81.3953488372093,1464.8444121447028,15.82031965116279,0.23,,,,,,9.0
Espinal,21MEA00496.000,13,37,GCDT_126,19.0,75.00000000000001,1393.8886950904393,15.84631358629131,0.23399999999999999,,,,,,9.0
Espinal,21MEA00100.000,4,40,SEF_010,20.0,81.72043010752688,1469.9722222222222,15.8757,0.23600000000000002,,,,,,9.0
Espinal,21MEA00050.000,2,10,GCDT_133,24.0,80.0,1770.438786606374,15.933949079457365,0.23199999999999998,,,,,,11.0
Espinal,21MEA00250.000,7,31,GCDT_053,26.0,81.81818181818181,1922.981696813092,15.975540250447224,0.276,,,,,,12.0
Espinal,21MEA00362.000,10,18,GCDT_038,23.0,82.89473684210526,1703.947001507321,16.00228488372093,0.23399999999999999,,,,,,11.0
Espinal,21MEA00012.000,1,33,GCDT_108,23.0,76.66666666666667,1705.9492894056846,16.02108897876643,0.262,,,,,,11.0
Espinal,21MEA00276.000,8,24,GCDT_114,13.0,71.64179104477611,964.8582472006892,16.031490876565297,0.272,,,,,,6.0
Espinal,21MEA00038.000,2,22,GCDT_091,27.0,80.20833333333334,2006.5863910422047,16.05269112833764,0.226,,,,,,13.0
Espinal,21MEA00091.000,3,32,GCDT_262,19.0,77.41935483870968,1419.674660852713,16.13945930232558,0.244,,,,,,9.0
Espinal,21MEA00200.000,6,20,ICTA_LIGERO,16.0,81.25,1199.760518949182,16.196767005813957,0.184,,,,,,7.0
Espinal,21MEA00427.000,12,33,GCDT_249,26.0,79.03225806451614,1950.6967000430666,16.205787969588552,0.18600000000000003,,,,,,12.0
Espinal,21MEA00117.000,4,23,GCDT_103,20.0,78.94736842105263,1501.4235788113697,16.215374651162794,0.258,,,,,,9.0
Espinal,21MEA00119.000,4,21,GCDT_168,22.0,78.57142857142856,1657.043184754522,16.26915126849895,0.256,,,,,,10.0
Espinal,21MEA00185.000,6,35,GCDT_177,22.0,75.47169811320755,1664.3445736434112,16.340837632135308,0.272,,,,,,10.0
Espinal,21MEA00459.000,12,1,GCDT_066,17.0,79.34782608695653,1297.4350721360895,16.485057387140905,0.284,,,,,,8.0
Espinal,21MEA00064.000,3,5,GCDT_090,25.0,80.23255813953489,1910.9675925925924,16.51076,0.21,,,,,,12.0
Espinal,21MEA00142.000,5,3,GCDT_191,22.0,79.7872340425532,1691.0828488372092,16.603358879492603,0.20600000000000002,,,,,,10.0
Espinal,21MEA00485.000,13,26,GCDT_287,22.0,82.41758241758242,1700.9722222222222,16.700454545454548,0.23199999999999998,,,,,,10.0
Espinal,21MEA00446.000,12,14,GCDT_085,15.0,77.33333333333333,1165.042118863049,16.776606511627907,0.256,,,,,,7.0
Espinal,21MEA00463.000,13,4,GCDT_042,20.0,75.64102564102565,1553.9722222222222,16.7829,0.264,,,,,,9.0
Espinal,21MEA00060.000,3,1,ICTA_LIGERO,18.0,83.82352941176471,1402.068793066322,16.824825516795865,0.196,,,,,,8.0
Espinal,21MEA00259.000,7,40,GCDT_089,26.0,80.0,2036.962962962963,16.92246153846154,0.244,,,,,,12.0
Espinal,21MEA00005.000,1,26,GCDT_273,19.0,80.26315789473684,1497.9073643410854,17.028841615667076,0.22399999999999998,,,,,,9.0
Espinal,21MEA00028.000,2,32,GCDT_096,24.0,79.83193277310924,1904.3014265719207,17.138712839147285,0.27399999999999997,,,,,,11.0
Espinal,21MEA00230.000,7,11,GCDT_013,25.0,78.26086956521739,1994.8656761412574,17.235639441860467,0.32799999999999996,,,,,,12.0
Espinal,21MEA00182.000,6,38,GCDT_302,23.0,80.64516129032258,1841.5211940137815,17.294285995955512,0.256,,,,,,11.0
Espinal,21MEA00229.000,7,10,GCDT_261,18.0,79.2792792792793,1443.9176679586562,17.32701201550388,0.27399999999999997,,,,,,8.0
Espinal,21MEA00472.000,13,13,GCDT_218,12.0,74.64788732394366,964.8582472006892,17.367448449612407,0.21600000000000003,,,,,,5.0
Espinal,21MEA00030.000,2,30,GCDT_188,26.0,77.02702702702703,2095.079328165374,17.40527441860465,0.23199999999999998,,,,,,12.0
Espinal,21MEA00221.000,7,2,GCDT_029,13.0,80.0,1048.7605727820844,17.425560286225405,0.21600000000000003,,,,,,6.0
Espinal,21MEA00139.000,4,1,GCDT_086,19.0,80.68181818181817,1537.709722222222,17.48133157894737,0.214,,,,,,9.0
Espinal,21MEA00024.000,2,36,GCDT_094,20.0,82.4074074074074,1622.735271317829,17.525540930232555,0.26,,,,,,9.0
Espinal,21MEA00227.000,7,8,GCDT_033,23.0,80.37383177570094,1874.584135443583,17.604790141557125,0.29,,,,,,11.0
Espinal,21MEA00116.000,4,24,GCDT_075,21.0,78.57142857142856,1713.9584409991382,17.629286821705424,0.23600000000000002,,,,,,10.0
Espinal,21MEA00055.000,2,5,GCDT_089,25.0,79.59183673469387,2059.623772609819,17.795149395348837,0.23,,,,,,12.0
Espinal,21MEA00270.000,8,30,GCDT_008,25.0,78.88888888888889,2082.8702411714034,17.99599888372093,0.344,,,,,,12.0
Espinal,21MEA00435.000,12,25,GCDT_033,25.0,79.7752808988764,2099.9629629629626,18.14368,0.292,,,,,,12.0
Espinal,21MEA00361.000,10,19,GCDT_086,19.0,80.26315789473684,1595.9722222222222,18.143684210526317,0.218,,,,,,9.0
Espinal,21MEA00249.000,7,30,GCDT_130,18.0,81.17647058823529,1520.494541343669,18.245934496124026,0.242,,,,,,8.0
Espinal,21MEA00343.000,10,37,GCDT_004,24.0,80.82191780821918,2050.7840223944872,18.457056201550387,0.23600000000000002,,,,,,11.0
Espinal,21MEA00211.000,6,9,GCDT_104,23.0,75.30864197530865,1967.0770456503012,18.47341921132457,0.23199999999999998,,,,,,11.0
Espinal,21MEA00103.000,4,37,GCDT_187,23.0,80.3921568627451,1967.0770456503012,18.47341921132457,0.258,,,,,,11.0
Espinal,21MEA00022.000,2,38,GCDT_011,27.0,77.22772277227723,2309.2749999999996,18.4742,0.284,,,,,,13.0
Espinal,21MEA00170.000,5,31,GCDT_274,17.0,78.43137254901961,1463.1351421188629,18.59042298221614,0.282,,,,,,8.0
Espinal,21MEA00137.000,4,3,GCDT_017,22.0,76.63551401869158,1902.0793712316963,18.67496109936575,0.23600000000000002,,,,,,10.0
Espinal,21MEA00194.000,6,26,GCDT_255,19.0,77.46478873239437,1653.1851098191214,18.794104406364752,0.23399999999999999,,,,,,9.0
Espinal,21MEA00123.000,4,17,GCDT_141,23.0,77.89473684210527,2013.6188199827736,18.910507178968658,0.256,,,,,,11.0
Espinal,21MEA00053.000,2,7,GCDT_110,23.0,78.88888888888889,2015.9629629629628,18.932521739130436,0.23,,,,,,11.0
Espinal,21MEA00183.000,6,37,GCDT_281,24.0,79.01234567901236,2118.496726959518,19.066470542635663,0.26,,,,,,11.0
Espinal,21MEA00140.000,5,1,SEN_118,25.0,78.57142857142858,2239.1201065891473,19.345997720930235,0.252,,,,,,12.0
Espinal,21MEA00141.000,5,2,GCDT_054,11.0,79.76190476190476,985.8338285960378,19.35819154334038,0.226,,,,,,5.0
Espinal,21MEA00129.000,4,11,GCDT_030,16.0,81.05263157894737,1435.4934108527132,19.37916104651163,0.27399999999999997,,,,,,7.0
Espinal,21MEA00191.000,6,29,GCDT_286,14.0,79.01234567901236,1270.5502960809642,19.60277599667774,0.254,,,,,,6.0
Espinal,21MEA00041.000,2,19,GCDT_258,21.0,78.66666666666667,1908.7455372523686,19.63281124031008,0.204,,,,,,10.0
Espinal,21MEA00256.000,7,37,GCDT_168,22.0,79.34782608695653,2013.6188199827736,19.770075687103596,0.256,,,,,,10.0
Espinal,21MEA00437.000,12,23,GCDT_111,16.0,79.45205479452055,1466.5536821705425,19.798474709302326,0.23,,,,,,7.0
Espinal,21MEA00218.000,6,2,GCDT_066,27.0,77.89473684210527,2493.5820951765713,19.948656761412572,0.278,,,,,,13.0
Espinal,21MEA00138.000,4,2,GCDT_071,24.0,80.73394495412845,2223.443653100775,20.010992877906975,0.282,,,,,,11.0
Espinal,21MEA00130.000,4,10,GCDT_260,24.0,81.11111111111111,2225.962962962963,20.03366666666667,0.252,,,,,,11.0
Espinal,21MEA00346.000,10,34,GCDT_253,24.0,78.04878048780489,2262.684011627907,20.364156104651162,0.24600000000000002,,,,,,11.0
Espinal,21MEA00096.000,3,37,GCDT_284,12.0,81.72043010752688,1132.6628983634798,20.387932170542637,0.262,,,,,,5.0
Espinal,21MEA00115.000,4,25,GCDT_129,21.0,79.45205479452055,2006.5863910422047,20.63917430786268,0.248,,,,,,10.0
Espinal,21MEA00457.000,12,3,GCDT_146,12.0,78.94736842105263,2595.6865794573646,20.765492635658916,0.23399999999999999,,,,,,5.0
Espinal,21MEA00460.000,13,1,SEF_010,12.0,80.89887640449437,1163.674698535745,20.94614457364341,0.266,,,,,,5.0
Espinal,21MEA00351.000,10,29,GCDT_098,22.0,80.45977011494253,2142.8423772609817,21.038816067653276,0.262,,,,,,10.0
Espinal,21MEA00113.000,4,27,GCDT_022,25.0,79.38144329896907,2441.6233527131776,21.095625767441856,0.304,,,,,,12.0
Espinal,21MEA00010.000,1,31,GCDT_045,21.0,82.27848101265822,2085.3120585701977,21.448924031007753,0.198,,,,,,10.0
Espinal,21MEA00102.000,4,38,GCDT_291,20.0,75.75757575757575,1988.0037898363478,21.47044093023256,0.27,,,,,,9.0
Espinal,21MEA00032.000,2,28,GCDT_034,24.0,80.89887640449437,2403.7259689922475,21.633533720930227,0.25,,,,,,11.0
Espinal,21MEA00111.000,4,29,GCDT_118,11.0,77.77777777777779,4446.749267872525,21.829496405919667,0.272,,,,,,5.0
Espinal,21MEA00114.000,4,26,GCDT_051,21.0,82.05128205128206,2181.423471145564,22.437498560354378,0.21600000000000003,,,,,,10.0
Espinal,21MEA00095.000,3,36,GCDT_111,21.0,78.88888888888889,2220.786304909561,22.84237342192691,0.22,,,,,,10.0
Espinal,21MEA00451.000,12,9,GCDT_113,12.0,75.90361445783131,1289.8654392764856,23.21757790697675,0.248,,,,,,5.0
Espinal,21MEA00131.000,4,9,GCDT_099,19.0,79.71014492753623,2082.8702411714034,23.6789458996328,0.23199999999999998,,,,,,9.0
Espinal,21MEA00438.000,12,22,GCDT_103,11.0,73.91304347826086,1238.976851851852,24.329000000000004,0.24600000000000002,,,,,,5.0
Espinal,21MEA00444.000,12,16,GCDT_032,12.0,79.66101694915254,1371.4724429371227,24.686503972868213,0.272,,,,,,5.0
Espinal,21MEA00118.000,4,22,GCDT_014,,73.23943661971832,,,,,,,,,
Espinal,21MEA00232.000,7,13,GCDT_149,,76.59574468085107,,,,,,,,,
Espinal,21MEA00092.000,3,33,GCDT_076,,79.06976744186046,,,,,,,,,
Espinal,21MEA00405.000,11,26,GCDT_153,,69.56521739130434,,,,,,,,,
Espinal,21MEA00072.000,3,13,GCDT_170,,77.77777777777779,,,,,,,,,
Espinal,21MEA00366.000,10,14,GCDT_173,,75.34246575342466,,,,,,,,,
Espinal,21MEA00126.000,4,14,GCDT_169,,78.57142857142857,,,,,,,,,
Espinal,21MEA00241.000,7,22,GCDT_256,,80.59701492537313,,,,,,,,,
Espinal,21MEA00379.000,10,1,GCDT_294,,78.7037037037037,,,,,,,,,
Espinal,21MEA00307.000,9,8,GCDT_020,,75.5813953488372,,,,,,,,,
Espinal,21MEA00252.000,7,33,GCDT_023,,76.31578947368422,,,,,,,,,
Espinal,21MEA00347.000,10,33,GCDT_151,,76.59574468085107,,,,,,,,,
Espinal,21MEA00425.000,12,35,GCDT_124,,76.78571428571429,,,,,,,,,
Espinal,21MEA00339.000,9,40,GCDT_097,,79.7979797979798,,,,,,,,,
Espinal,21MEA00063.000,3,4,GCDT_093,,80.61224489795919,,,,,,,,,
Espinal,21MEA00334.000,9,35,GCDT_234,,81.05263157894737,,,,,,,,,
Espinal,21MEA00320.000,9,21,SEN_118,,79.48717948717949,,,,,,,,,
Espinal,21MEA00021.000,2,39,GCDT_152,,73.52941176470588,,,,,,,,,
Espinal,21MEA00151.000,5,12,GCDT_217,,77.6470588235294,,,,,,,,,
Espinal,21MEA00462.000,13,3,GCDT_080,,77.88461538461537,,,,,,,,,
Espinal,21MEA00052.000,2,8,GCDT_038,,80.23255813953489,,,,,,,,,
Espinal,21MEA00484.000,13,25,GCDT_165,,67.46987951807229,,,,,,,,,
Espinal,21MEA00187.000,6,33,GCDT_164,,73.80952380952381,,,,,,,,,
Espinal,21MEA00023.000,2,37,GCDT_026,,76.54320987654322,,,,,,,,,
Espinal,21MEA00107.000,4,33,GCDT_294,,77.67857142857143,,,,,,,,,
Espinal,21MEA00401.000,11,22,GCDT_021,,78.16091954022988,,,,,,,,,
Espinal,21MEA00105.000,4,35,GCDT_222,,76.28865979381445,,,,,,,,,
Espinal,21MEA00062.000,3,3,GCDT_231,,76.92307692307693,,,,,,,,,
Espinal,21MEA00449.000,12,11,GCDT_048,,78.75,,,,,,,,,
Espinal,21MEA00261.000,8,39,GCDT_228,,,,,,,,,,,
Espinal,21MEA00316.000,9,17,GCDT_012,,65.95744680851064,,,,,,,,,
Espinal,21MEA00173.000,5,34,GCDT_290,,73.91304347826086,,,,,,,,,
Espinal,21MEA00433.000,12,27,GCDT_199,,74.62686567164178,,,,,,,,,
Espinal,21MEA00088.000,3,29,GCDT_173,,76.08695652173914,,,,,,,,,
Espinal,21MEA00448.000,12,12,GCDT_013,,77.22772277227723,,,,,,,,,
Espinal,21MEA00112.000,4,28,GCDT_238,,79.16666666666666,,,,,,,,,
Espinal,21MEA00225.000,7,6,GCDT_143,,,,,,,,,,,
Espinal,21MEA00040.000,2,20,SMR_155,,75.43859649122805,,,,,,,,,
Espinal,21MEA00098.000,3,39,GCDT_107,,79.16666666666666,,,,,,,,,
Espinal,21MEA00383.000,11,4,GCDT_169,,77.52808988764045,,,,,,,,,
Espinal,21MEA00033.000,2,27,GCDT_088,,77.22772277227723,,,,,,,,,
Espinal,21MEA00419.000,11,40,GCDT_139,,78.18181818181817,,,,,,,,,
Espinal,21MEA00176.000,5,37,GCDT_037,,79.2207792207792,,,,,,,,,
Espinal,21MEA00049.000,2,11,GCDT_154,,74.32432432432432,,,,,,,,,
Espinal,21MEA00418.000,11,39,GCDT_203,,76.47058823529412,,,,,,,,,
Espinal,21MEA00125.000,4,15,GCDT_055,,77.38095238095238,,,,,,,,,
Espinal,21MEA00223.000,7,4,GCDT_194,,77.77777777777779,,,,,,,,,
Espinal,21MEA00034.000,2,26,GCDT_266,,80.26315789473684,,,,,,,,,
Espinal,21MEA00345.000,10,35,GCDT_019,,73.49397590361446,,,,,,,,,
Espinal,21MEA00367.000,10,13,GCDT_003,,77.31958762886599,,,,,,,,,
Espinal,21MEA00372.000,10,8,GCDT_099,,78.7878787878788,,,,,,,,,
Espinal,21MEA00414.000,11,35,GCDT_278,,,,,,,,,,,
Espinal,21MEA00341.000,10,39,GCDT_164,,75.30864197530865,,,,,,,,,
Espinal,21MEA00146.000,5,7,GCDT_021,,77.22772277227723,,,,,,,,,
Espinal,21MEA00294.000,8,6,GCDT_107,,77.6470588235294,,,,,,,,,
Espinal,21MEA00136.000,4,4,GCDT_041,,80.24691358024691,,,,,,,,,
Espinal,21MEA00308.000,9,9,GCDT_067,,65.11627906976743,,,,,,,,,
Espinal,21MEA00035.000,2,25,GCDT_237,,73.68421052631578,,,,,,,,,
Espinal,21MEA00248.000,7,29,GCDT_126,,75.94936708860759,,,,,,,,,
Espinal,21MEA00393.000,11,14,GCDT_220,,77.38095238095238,,,,,,,,,
Espinal,21MEA00127.000,4,13,GCDT_155,,78.64077669902912,,,,,,,,,
Espinal,21MEA00171.000,5,32,GCDT_277,,79.06976744186046,,,,,,,,,
Espinal,21MEA00297.000,8,3,GCDT_182,,72.85714285714285,,,,,,,,,
Espinal,21MEA00306.000,9,7,GCDT_120,,74.60317460317461,,,,,,,,,
Espinal,21MEA00059.000,2,1,GCDT_201,,76.66666666666666,,,,,,,,,
Espinal,21MEA00258.000,7,39,GCDT_131,,78.2051282051282,,,,,,,,,
Espinal,21MEA00179.000,5,40,GCDT_240,,78.33333333333333,,,,,,,,,
Espinal,21MEA00014.000,1,35,GCDT_246,,69.73684210526316,,,,,,,,,
Espinal,21MEA00493.000,13,34,GCDT_156,,72.72727272727273,,,,,,,,,
Espinal,21MEA00420.000,12,40,SMR_155,,72.94117647058825,,,,,,,,,
Espinal,21MEA00178.000,5,39,GCDT_010,,77.6470588235294,,,,,,,,,
Espinal,21MEA00144.000,5,5,GCDT_181,,82.29166666666667,,,,,,,,,
Espinal,21MEA00069.000,3,10,GCDT_225,,71.95121951219512,,,,,,,,,
Espinal,21MEA00075.000,3,16,GCDT_067,,72.22222222222221,,,,,,,,,
Espinal,21MEA00360.000,10,20,SMC_214,,74.28571428571429,,,,,,,,,
Espinal,21MEA00480.000,13,21,SMR_155,,74.3362831858407,,,,,,,,,
Espinal,21MEA00237.000,7,18,GCDT_220,,75.60975609756099,,,,,,,,,
Espinal,21MEA00468.000,13,9,GCDT_149,,77.90697674418605,,,,,,,,,
Espinal,21MEA00132.000,4,8,GCDT_243,,79.2207792207792,,,,,,,,,
Espinal,21MEA00048.000,2,12,GCDT_282,,76.66666666666666,,,,,,,,,
Espinal,21MEA00036.000,2,24,GCDT_042,,77.77777777777779,,,,,,,,,
Espinal,21MEA00086.000,3,27,GCDT_215,,77.77777777777779,,,,,,,,,
Espinal,21MEA00037.000,2,23,GCDT_156,,78.65168539325842,,,,,,,,,
Espinal,21MEA00149.000,5,10,GCDT_135,,77.0,,,,,,,,,
Espinal,21MEA00090.000,3,31,GCDT_228,,,,,,,,,,,
Espinal,21MEA00384.000,11,5,GCDT_189,,69.81132075471699,,,,,,,,,
Espinal,21MEA00235.000,7,16,GCDT_199,,72.5,,,,,,,,,
Espinal,21MEA00110.000,4,30,GCDT_153,,72.72727272727273,,,,,,,,,
Espinal,21MEA00302.000,9,3,GCDT_014,,75.51020408163265,,,,,,,,,
Espinal,21MEA00153.000,5,14,GCDT_074,,80.0,,,,,,,,,
Espinal,21MEA00370.000,10,10,GCDT_180,,69.11764705882354,,,,,,,,,
Espinal,21MEA00099.000,3,40,GCDT_226,,72.22222222222221,,,,,,,,,
Espinal,21MEA00288.000,8,12,GCDT_010,,73.01587301587301,,,,,,,,,
Espinal,21MEA00039.000,2,21,GCDT_018,,74.48979591836734,,,,,,,,,
Espinal,21MEA00222.000,7,3,GCDT_206,,77.33333333333333,,,,,,,,,
Espinal,21MEA00057.000,2,3,GCDT_048,,80.53097345132743,,,,,,,,,
Espinal,21MEA00453.000,12,7,GCDT_293,,72.3076923076923,,,,,,,,,
Espinal,21MEA00389.000,11,10,GCDT_270,,78.94736842105263,,,,,,,,,
Espinal,21MEA00388.000,11,9,GCDT_200,,79.48717948717949,,,,,,,,,
Espinal,21MEA00486.000,13,27,GCDT_142,,80.0,,,,,,,,,
Espinal,21MEA00120.000,4,20,SMR_155,,73.46938775510203,,,,,,,,,
Espinal,21MEA00318.000,9,19,GCDT_152,,69.33333333333334,,,,,,,,,
Espinal,21MEA00216.000,6,4,GCDT_293,,73.17073170731709,,,,,,,,,
Espinal,21MEA00365.000,10,15,GCDT_193,,73.91304347826086,,,,,,,,,
Espinal,21MEA00045.000,2,15,GCDT_264,,77.17391304347827,,,,,,,,,
Espinal,21MEA00169.000,5,30,GCDT_197,,78.57142857142856,,,,,,,,,
Espinal,21MEA00011.000,1,32,GCDT_234,,78.57142857142856,,,,,,,,,
Espinal,21MEA00093.000,3,34,GCDT_193,,72.05882352941177,,,,,,,,,
Espinal,21MEA00246.000,7,27,GCDT_252,,80.28169014084507,,,,,,,,,
Espinal,21MEA00214.000,6,6,GCDT_180,,71.23287671232877,,,,,,,,,
Espinal,21MEA00441.000,12,19,GCDT_213,,77.77777777777777,,,,,,,,,
Espinal,21MEA00177.000,5,38,GCDT_120,,80.30303030303031,,,,,,,,,
Espinal,21MEA00031.000,2,29,GCDT_280,,81.31868131868133,,,,,,,,,
Espinal,21MEA00046.000,2,14,GCDT_019,,78.64077669902912,,,,,,,,,
Espinal,21MEA00368.000,10,12,GCDT_191,,80.0,,,,,,,,,
Espinal,21MEA00065.000,3,6,GCDT_189,,65.38461538461539,,,,,,,,,
Espinal,21MEA00465.000,13,6,GCDT_150,,75.00000000000001,,,,,,,,,
Espinal,21MEA00254.000,7,35,GCDT_290,,76.11940298507463,,,,,,,,,
Espinal,21MEA00490.000,13,31,GCDT_268,,78.94736842105263,,,,,,,,,
Caribia,21CARA110.000,65,2,AMADEUS,22.0,61.53846153846154,147.49999999999997,1.6090909090909091,,,,,,,10.0
Caribia,21CARA331.000,18,4,AMADEUS,,,,,,,,,,,
Caribia,21CARA120.000,55,2,DOR_390,21.0,71.79487179487181,297.08333333333326,3.395238095238095,,,,,,,10.0
Caribia,21CARA270.000,79,4,DOR_390,,,,,,,,,,,
Caribia,21CARA301.000,48,4,DOR_390,,,,,,,,,,,
Caribia,21CARA531.000,9,7,DOR_390,,,,,,,,,,,
Caribia,21CARA033.000,33,1,GCDT_001,10.0,68.11594202898551,25.83333333333333,0.62,,,,,,,4.0
Caribia,21CARA326.000,23,4,GCDT_001,13.0,71.87500000000001,119.16666666666666,2.2,,,,,,,6.0
Caribia,21CARA193.000,19,3,GCDT_002,,,,,,,,,,,
Caribia,21CARA315.000,34,4,GCDT_002,13.0,60.0,57.49999999999999,1.0615384615384615,,,,,,,6.0
Caribia,21CARA163.000,12,2,GCDT_003,22.0,72.29729729729729,177.49999999999997,1.9363636363636365,,,,,,,10.0
Caribia,21CARA535.000,13,7,GCDT_003,16.0,71.29629629629629,88.33333333333331,1.325,,,,,,,7.0
Caribia,21CARA019.000,19,1,GCDT_004,,,,,,,,,,,
Caribia,21CARA390.000,42,5,GCDT_004,7.0,,69.99999999999999,2.4,,,,,,,3.0
Caribia,21CARA052.000,52,1,GCDT_005,5.0,65.99999999999999,168.74999999999997,8.1,,,,,,,2.0
Caribia,21CARA425.000,77,5,GCDT_005,3.0,55.932203389830505,17.499999999999996,1.4000000000000001,,,,,,,1.0
Caribia,21CARA172.000,3,2,GCDT_006,,,,,,,,,,,
Caribia,21CARA495.000,28,6,GCDT_006,15.0,64.04494382022472,109.99999999999999,1.76,,,,,,,7.0
Caribia,21CARA261.000,87,3,GCDT_007,,,,,,,,,,,
Caribia,21CARA457.000,66,6,GCDT_007,6.0,67.12328767123287,24.999999999999996,1.0,,,,,,,2.0
Caribia,21CARA101.000,74,2,GCDT_008,,,,,,,,,,,
Caribia,21CARA282.000,67,4,GCDT_008,,,,,,,,,,,
Caribia,21CARA046.000,46,1,GCDT_009,,,,,,,,,,,
Caribia,21CARA419.000,71,5,GCDT_009,,,,,,,,,,,
Caribia,21CARA047.000,47,1,GCDT_010,,,,,,,,,,,
Caribia,21CARA415.000,67,5,GCDT_010,19.0,70.96774193548387,80.83333333333331,1.0210526315789472,,,,,,,9.0
Caribia,21CARA032.000,32,1,GCDT_011,8.0,60.0,14.999999999999998,0.45,,,,,,,3.0
Caribia,21CARA378.000,30,5,GCDT_011,10.0,65.82278481012658,31.66666666666666,0.76,,,,,,,4.0
Caribia,21CARA125.000,50,2,GCDT_012,,,,,,,,,,,
Caribia,21CARA403.000,55,5,GCDT_012,,,,,,,,,,,
Caribia,21CARA183.000,9,3,GCDT_013,,,,,,,,,,,
Caribia,21CARA505.000,18,6,GCDT_013,,,,,,,,,,,
Caribia,21CARA078.000,78,1,GCDT_014,,,,,,,,,,,
Caribia,21CARA334.000,15,4,GCDT_014,,,,,,,,,,,
Caribia,21CARA028.000,28,1,GCDT_015,13.0,63.07692307692307,44.16666666666666,0.8153846153846154,,,,,,,6.0
Caribia,21CARA320.000,29,4,GCDT_015,,,,,,,,,,,
Caribia,21CARA116.000,59,2,GCDT_016,,,,,,,,,,,
Caribia,21CARA540.000,18,7,GCDT_016,,,,,,,,,,,
Caribia,21CARA099.000,76,2,GCDT_017,7.0,67.5,66.66666666666666,2.2857142857142856,,,,,,,3.0
Caribia,21CARA480.000,43,6,GCDT_017,13.0,72.86821705426357,180.0,3.3230769230769233,,,,,,,6.0
Caribia,21CARA202.000,28,3,GCDT_019,,,,,,,,,,,
Caribia,21CARA388.000,40,5,GCDT_019,6.0,68.10344827586208,58.33333333333332,2.3333333333333335,,,,,,,2.0
Caribia,21CARA239.000,65,3,GCDT_020,18.0,70.0,139.99999999999997,1.8666666666666667,,,,,,,8.0
